dispute_id,order_id,reason_code,dispute_date,days_to_dispute,status
DSP-13037,ORD-14125,not_as_described,2026-07-30,8,pending
DSP-13038,ORD-11117,not_as_described,2026-07-30,10,pending
DSP-13039,ORD-11280,item_not_received,2026-07-30,13,pending
DSP-13040,ORD-15771,not_as_described,2026-07-30,17,pending
DSP-13041,ORD-13589,unauthorized_transaction,2026-07-30,6,pending
DSP-13042,ORD-04225,unauthorized_transaction,2026-07-30,7,pending
DSP-13043,ORD-07252,not_as_described,2026-07-30,19,pending
DSP-13044,ORD-19765,item_not_received,2026-07-30,16,pending
DSP-13045,ORD-08631,item_not_received,2026-07-30,1,pending
DSP-13046,ORD-14202,item_not_received,2026-07-30,13,pending
DSP-13047,ORD-09038,duplicate_charge,2026-07-30,5,pending
DSP-13048,ORD-17245,not_as_described,2026-07-30,23,pending
DSP-13049,ORD-17979,unauthorized_transaction,2026-07-30,13,pending
DSP-13050,ORD-06570,unauthorized_transaction,2026-07-30,7,pending
DSP-13051,ORD-17465,not_as_described,2026-07-30,19,pending
DSP-13052,ORD-19347,item_not_received,2026-07-30,21,pending
DSP-13053,ORD-00445,unauthorized_transaction,2026-07-30,3,pending
DSP-13054,ORD-05536,not_as_described,2026-07-30,20,pending
DSP-13055,ORD-08623,duplicate_charge,2026-07-30,5,pending
DSP-13056,ORD-19483,unauthorized_transaction,2026-07-30,17,pending
DSP-13057,ORD-09020,duplicate_charge,2026-07-30,7,pending
DSP-13058,ORD-05748,unauthorized_transaction,2026-07-30,23,pending
DSP-13059,ORD-13631,item_not_received,2026-07-30,1,pending
DSP-13060,ORD-12060,item_not_received,2026-07-30,24,pending
DSP-13061,ORD-04368,item_not_received,2026-07-30,20,pending
DSP-13062,ORD-04285,duplicate_charge,2026-07-30,20,pending
DSP-13063,ORD-15851,unauthorized_transaction,2026-07-30,23,pending
DSP-13064,ORD-13968,not_as_described,2026-07-30,5,pending
DSP-13065,ORD-00690,not_as_described,2026-07-30,9,pending
DSP-13066,ORD-19610,unauthorized_transaction,2026-07-30,21,pending
DSP-13067,ORD-15695,not_as_described,2026-07-30,23,pending
DSP-13068,ORD-12351,not_as_described,2026-07-30,17,pending
DSP-13069,ORD-09579,unauthorized_transaction,2026-07-30,4,pending
DSP-13070,ORD-11021,item_not_received,2026-07-30,6,pending
DSP-13071,ORD-17777,item_not_received,2026-07-30,10,pending
DSP-13072,ORD-15827,item_not_received,2026-07-30,9,pending
DSP-13073,ORD-04340,unauthorized_transaction,2026-07-30,10,pending
DSP-13074,ORD-16968,not_as_described,2026-07-30,8,pending
DSP-13075,ORD-18248,duplicate_charge,2026-07-30,7,pending
DSP-13076,ORD-17253,item_not_received,2026-07-30,7,pending
DSP-13077,ORD-14684,not_as_described,2026-07-30,6,pending
DSP-13078,ORD-14743,unauthorized_transaction,2026-07-30,7,pending
DSP-13079,ORD-00788,item_not_received,2026-07-30,9,pending
DSP-13080,ORD-10800,item_not_received,2026-07-30,13,pending
DSP-13081,ORD-05872,item_not_received,2026-07-30,12,pending
DSP-13082,ORD-05584,item_not_received,2026-07-30,23,pending
DSP-13083,ORD-14919,unauthorized_transaction,2026-07-30,24,pending
DSP-13084,ORD-06266,item_not_received,2026-07-30,2,pending
DSP-13085,ORD-14510,unauthorized_transaction,2026-07-30,16,pending
DSP-13086,ORD-09252,not_as_described,2026-07-30,8,pending
DSP-13087,ORD-08775,not_as_described,2026-07-30,22,pending
DSP-13088,ORD-17984,item_not_received,2026-07-30,24,pending
DSP-13089,ORD-00137,item_not_received,2026-07-30,12,pending
DSP-13090,ORD-05581,item_not_received,2026-07-30,22,pending
DSP-13091,ORD-12032,item_not_received,2026-07-30,2,pending
DSP-13092,ORD-10793,not_as_described,2026-07-30,11,pending
DSP-13093,ORD-17202,not_as_described,2026-07-30,24,pending
DSP-13094,ORD-07203,unauthorized_transaction,2026-07-30,4,pending
DSP-13095,ORD-00877,item_not_received,2026-07-30,20,pending
DSP-13096,ORD-01366,unauthorized_transaction,2026-07-30,9,pending
DSP-13097,ORD-04998,unauthorized_transaction,2026-07-30,1,pending
DSP-13098,ORD-19091,item_not_received,2026-07-30,11,pending
DSP-13099,ORD-14895,item_not_received,2026-07-31,5,pending
DSP-13100,ORD-19746,not_as_described,2026-07-31,12,pending
DSP-13101,ORD-18899,not_as_described,2026-07-31,8,pending
DSP-13102,ORD-12614,duplicate_charge,2026-07-31,7,pending
DSP-13103,ORD-03836,item_not_received,2026-07-31,18,pending
DSP-13104,ORD-19271,duplicate_charge,2026-07-31,16,pending
DSP-13105,ORD-11824,duplicate_charge,2026-07-31,8,pending
DSP-13106,ORD-11015,duplicate_charge,2026-07-31,6,pending
DSP-13107,ORD-15770,not_as_described,2026-07-31,7,pending
DSP-13108,ORD-09820,item_not_received,2026-07-31,11,pending
DSP-13109,ORD-16302,unauthorized_transaction,2026-07-31,13,pending
DSP-13110,ORD-02866,item_not_received,2026-07-31,4,pending
DSP-13111,ORD-18203,not_as_described,2026-07-31,6,pending
DSP-13112,ORD-04101,unauthorized_transaction,2026-07-31,8,pending
DSP-13113,ORD-09527,not_as_described,2026-07-31,20,pending
DSP-13114,ORD-17652,unauthorized_transaction,2026-07-31,6,pending
DSP-13115,ORD-10696,item_not_received,2026-07-31,6,pending
DSP-13116,ORD-19878,not_as_described,2026-07-31,2,pending
DSP-13117,ORD-11336,unauthorized_transaction,2026-07-31,9,pending
DSP-13118,ORD-11269,unauthorized_transaction,2026-07-31,2,pending
DSP-13119,ORD-04885,duplicate_charge,2026-07-31,8,pending
DSP-13120,ORD-10268,not_as_described,2026-07-31,10,pending
DSP-13121,ORD-02474,item_not_received,2026-07-31,12,pending
DSP-13122,ORD-12869,item_not_received,2026-07-31,6,pending
DSP-13123,ORD-04557,unauthorized_transaction,2026-07-31,2,pending
DSP-13124,ORD-06496,not_as_described,2026-07-31,14,pending
DSP-13125,ORD-15285,duplicate_charge,2026-07-31,20,pending
DSP-13126,ORD-19619,unauthorized_transaction,2026-07-31,6,pending
DSP-13127,ORD-11416,unauthorized_transaction,2026-07-31,2,pending
DSP-13128,ORD-02581,not_as_described,2026-07-31,16,pending
DSP-13129,ORD-14492,unauthorized_transaction,2026-07-31,18,pending
DSP-13130,ORD-09988,item_not_received,2026-07-31,20,pending
DSP-13131,ORD-06819,item_not_received,2026-07-31,4,pending
DSP-13132,ORD-06149,duplicate_charge,2026-07-31,5,pending
DSP-13133,ORD-02415,unauthorized_transaction,2026-07-31,13,pending
DSP-13134,ORD-03663,duplicate_charge,2026-07-31,11,pending
DSP-13135,ORD-03999,not_as_described,2026-07-31,20,pending
DSP-13136,ORD-14730,duplicate_charge,2026-07-31,15,pending
DSP-13137,ORD-19707,not_as_described,2026-07-31,7,pending
DSP-13138,ORD-17727,not_as_described,2026-07-31,13,pending
DSP-13139,ORD-07308,not_as_described,2026-07-31,6,pending
DSP-13140,ORD-02787,not_as_described,2026-07-31,18,pending
DSP-13141,ORD-02797,item_not_received,2026-07-31,8,pending
DSP-13142,ORD-07039,not_as_described,2026-07-31,2,pending
DSP-13143,ORD-05740,unauthorized_transaction,2026-07-31,18,pending
DSP-13144,ORD-16284,item_not_received,2026-07-31,2,pending
DSP-13145,ORD-09914,unauthorized_transaction,2026-07-31,6,pending
DSP-13146,ORD-18694,duplicate_charge,2026-07-31,10,pending
DSP-13147,ORD-06931,not_as_described,2026-07-31,12,pending
DSP-13148,ORD-01951,duplicate_charge,2026-07-31,6,pending
DSP-13149,ORD-04944,item_not_received,2026-07-31,2,pending
DSP-13150,ORD-00737,unauthorized_transaction,2026-07-31,6,pending
DSP-13151,ORD-01061,unauthorized_transaction,2026-07-31,17,pending
DSP-13152,ORD-00363,unauthorized_transaction,2026-07-31,8,pending
DSP-13153,ORD-09588,not_as_described,2026-07-31,16,pending
DSP-13154,ORD-14767,item_not_received,2026-07-31,17,pending
DSP-13155,ORD-00000,not_as_described,2026-07-31,24,pending
DSP-13156,ORD-05711,unauthorized_transaction,2026-07-31,1,pending
DSP-13157,ORD-08237,not_as_described,2026-07-31,11,pending
DSP-13158,ORD-08464,not_as_described,2026-07-31,15,pending
DSP-13159,ORD-07422,duplicate_charge,2026-07-31,15,pending
DSP-13160,ORD-12361,duplicate_charge,2026-07-31,2,pending
DSP-13161,ORD-19647,duplicate_charge,2026-07-31,8,pending
DSP-13162,ORD-00586,item_not_received,2026-07-31,17,pending
DSP-13163,ORD-09893,item_not_received,2026-07-31,24,pending
DSP-13164,ORD-10001,duplicate_charge,2026-07-31,18,pending
DSP-13165,ORD-13810,unauthorized_transaction,2026-07-31,24,pending
DSP-13166,ORD-13348,not_as_described,2026-07-31,14,pending
DSP-13167,ORD-19499,item_not_received,2026-07-31,5,pending
DSP-13168,ORD-16987,duplicate_charge,2026-07-31,14,pending
DSP-13169,ORD-10845,not_as_described,2026-07-31,5,pending
DSP-13170,ORD-18618,duplicate_charge,2026-07-31,22,pending
DSP-13171,ORD-01764,item_not_received,2026-07-31,8,pending
DSP-13172,ORD-08727,duplicate_charge,2026-07-31,16,pending
DSP-13173,ORD-02547,item_not_received,2026-07-31,20,pending
DSP-13174,ORD-06672,unauthorized_transaction,2026-07-31,9,pending
DSP-13175,ORD-01436,not_as_described,2026-07-31,14,pending
DSP-13176,ORD-19827,not_as_described,2026-07-31,12,pending
DSP-13177,ORD-14112,not_as_described,2026-07-31,22,pending
DSP-13178,ORD-16511,duplicate_charge,2026-07-31,8,pending
DSP-13179,ORD-15567,not_as_described,2026-07-31,6,pending
DSP-13180,ORD-04969,not_as_described,2026-07-31,4,pending
DSP-13181,ORD-07813,item_not_received,2026-07-31,10,pending
DSP-13182,ORD-15528,unauthorized_transaction,2026-07-31,17,pending
DSP-13183,ORD-03479,unauthorized_transaction,2026-07-31,18,pending
DSP-13184,ORD-02476,unauthorized_transaction,2026-07-31,6,pending
DSP-13185,ORD-10228,unauthorized_transaction,2026-07-31,19,pending
DSP-13186,ORD-05994,not_as_described,2026-07-31,21,pending
DSP-13187,ORD-17290,item_not_received,2026-07-31,3,pending
DSP-13188,ORD-08569,not_as_described,2026-07-31,4,pending
DSP-13189,ORD-02509,item_not_received,2026-07-31,9,pending
DSP-13190,ORD-16783,not_as_described,2026-07-31,10,pending
DSP-13191,ORD-10988,unauthorized_transaction,2026-07-31,15,pending
DSP-13192,ORD-16203,item_not_received,2026-07-31,20,pending
DSP-13193,ORD-14996,item_not_received,2026-07-31,17,pending
DSP-13194,ORD-16912,not_as_described,2026-07-31,17,pending
DSP-13195,ORD-17424,item_not_received,2026-07-31,23,pending
DSP-13196,ORD-13509,unauthorized_transaction,2026-07-31,18,pending
DSP-13197,ORD-04337,item_not_received,2026-07-31,4,pending
DSP-13198,ORD-05772,item_not_received,2026-07-31,16,pending
DSP-13199,ORD-06304,not_as_described,2026-07-31,4,pending
DSP-13200,ORD-15228,duplicate_charge,2026-07-31,4,pending
DSP-13201,ORD-09068,unauthorized_transaction,2026-07-31,5,pending
DSP-13202,ORD-10018,duplicate_charge,2026-07-31,6,pending
DSP-13203,ORD-11386,item_not_received,2026-07-31,12,pending
DSP-13204,ORD-15393,not_as_described,2026-07-31,21,pending
DSP-13205,ORD-19614,unauthorized_transaction,2026-08-01,11,pending
DSP-13206,ORD-16243,item_not_received,2026-08-01,16,pending
DSP-13207,ORD-16825,not_as_described,2026-08-01,17,pending
DSP-13208,ORD-13633,not_as_described,2026-08-01,11,pending
DSP-13209,ORD-13397,unauthorized_transaction,2026-08-01,18,pending
DSP-13210,ORD-19128,unauthorized_transaction,2026-08-01,13,pending
DSP-13211,ORD-01856,duplicate_charge,2026-08-01,2,pending
DSP-13212,ORD-17473,item_not_received,2026-08-01,17,pending
DSP-13213,ORD-11581,item_not_received,2026-08-01,8,pending
DSP-13214,ORD-13099,not_as_described,2026-08-01,10,pending
DSP-13215,ORD-12939,not_as_described,2026-08-01,19,pending
DSP-13216,ORD-19391,unauthorized_transaction,2026-08-01,5,pending
DSP-13217,ORD-09888,item_not_received,2026-08-01,13,pending
DSP-13218,ORD-00784,duplicate_charge,2026-08-01,21,pending
DSP-13219,ORD-18102,item_not_received,2026-08-01,9,pending
DSP-13220,ORD-13680,item_not_received,2026-08-01,11,pending
DSP-13221,ORD-00414,unauthorized_transaction,2026-08-01,18,pending
DSP-13222,ORD-14207,not_as_described,2026-08-01,20,pending
DSP-13223,ORD-06428,unauthorized_transaction,2026-08-01,23,pending
DSP-13224,ORD-13585,item_not_received,2026-08-01,17,pending
DSP-13225,ORD-04953,not_as_described,2026-08-01,6,pending
DSP-13226,ORD-04797,not_as_described,2026-08-01,19,pending
DSP-13227,ORD-13469,unauthorized_transaction,2026-08-01,13,pending
DSP-13228,ORD-03825,not_as_described,2026-08-01,5,pending
DSP-13229,ORD-18386,duplicate_charge,2026-08-01,10,pending
DSP-13230,ORD-02909,unauthorized_transaction,2026-08-01,16,pending
DSP-13231,ORD-14374,item_not_received,2026-08-01,17,pending
DSP-13232,ORD-16487,item_not_received,2026-08-01,10,pending
DSP-13233,ORD-05164,duplicate_charge,2026-08-01,2,pending
DSP-13234,ORD-07652,not_as_described,2026-08-01,23,pending
DSP-13235,ORD-14815,duplicate_charge,2026-08-01,2,pending
DSP-13236,ORD-06574,item_not_received,2026-08-01,19,pending
DSP-13237,ORD-05558,item_not_received,2026-08-01,23,pending
DSP-13238,ORD-00793,duplicate_charge,2026-08-01,2,pending
DSP-13239,ORD-09435,duplicate_charge,2026-08-01,7,pending
DSP-13240,ORD-13708,item_not_received,2026-08-01,5,pending
DSP-13241,ORD-14171,not_as_described,2026-08-01,13,pending
DSP-13242,ORD-10024,not_as_described,2026-08-01,15,pending
DSP-13243,ORD-13820,unauthorized_transaction,2026-08-01,9,pending
DSP-13244,ORD-18333,duplicate_charge,2026-08-01,10,pending
DSP-13245,ORD-19768,duplicate_charge,2026-08-01,19,pending
DSP-13246,ORD-16174,item_not_received,2026-08-01,24,pending
DSP-13247,ORD-04393,unauthorized_transaction,2026-08-01,3,pending
DSP-13248,ORD-00029,unauthorized_transaction,2026-08-01,3,pending
DSP-13249,ORD-04206,duplicate_charge,2026-08-01,11,pending
DSP-13250,ORD-07062,unauthorized_transaction,2026-08-01,6,pending
DSP-13251,ORD-16231,unauthorized_transaction,2026-08-01,1,pending
DSP-13252,ORD-13432,unauthorized_transaction,2026-08-01,20,pending
DSP-13253,ORD-18167,unauthorized_transaction,2026-08-01,14,pending
DSP-13254,ORD-07343,not_as_described,2026-08-01,21,pending
DSP-13255,ORD-15190,unauthorized_transaction,2026-08-01,1,pending
DSP-13256,ORD-12674,unauthorized_transaction,2026-08-01,12,pending
DSP-13257,ORD-00330,not_as_described,2026-08-01,19,pending
DSP-13258,ORD-01046,item_not_received,2026-08-01,12,pending
DSP-13259,ORD-08660,not_as_described,2026-08-01,14,pending
DSP-13260,ORD-08252,item_not_received,2026-08-01,24,pending
DSP-13261,ORD-04111,item_not_received,2026-08-01,9,pending
DSP-13262,ORD-08007,duplicate_charge,2026-08-01,10,pending
DSP-13263,ORD-15781,item_not_received,2026-08-01,10,pending
DSP-13264,ORD-13439,item_not_received,2026-08-01,22,pending
DSP-13265,ORD-13243,unauthorized_transaction,2026-08-01,20,pending
DSP-13266,ORD-14934,item_not_received,2026-08-01,8,pending
DSP-13267,ORD-05433,not_as_described,2026-08-01,9,pending
DSP-13268,ORD-12336,item_not_received,2026-08-01,6,pending
DSP-13269,ORD-14350,unauthorized_transaction,2026-08-01,9,pending
DSP-13270,ORD-03404,duplicate_charge,2026-08-01,13,pending
DSP-13271,ORD-08227,item_not_received,2026-08-01,4,pending
DSP-13272,ORD-15917,item_not_received,2026-08-01,13,pending
DSP-13273,ORD-01332,duplicate_charge,2026-08-01,21,pending
DSP-13274,ORD-18912,not_as_described,2026-08-01,24,pending
DSP-13275,ORD-12117,not_as_described,2026-08-01,2,pending
DSP-13276,ORD-09497,unauthorized_transaction,2026-08-01,23,pending
DSP-13277,ORD-17109,duplicate_charge,2026-08-01,12,pending
DSP-13278,ORD-04309,not_as_described,2026-08-01,11,pending
DSP-13279,ORD-10426,not_as_described,2026-08-01,10,pending
DSP-13280,ORD-01361,not_as_described,2026-08-01,19,pending
DSP-13281,ORD-16449,duplicate_charge,2026-08-01,6,pending
DSP-13282,ORD-18195,unauthorized_transaction,2026-08-01,9,pending
DSP-13283,ORD-01323,duplicate_charge,2026-08-01,5,pending
DSP-13284,ORD-13804,duplicate_charge,2026-08-01,8,pending
DSP-13285,ORD-12260,item_not_received,2026-08-01,3,pending
DSP-13286,ORD-07446,item_not_received,2026-08-01,13,pending
DSP-13287,ORD-02895,not_as_described,2026-08-01,21,pending
DSP-13288,ORD-01255,duplicate_charge,2026-08-01,1,pending
DSP-13289,ORD-05117,not_as_described,2026-08-01,4,pending
DSP-13290,ORD-06924,item_not_received,2026-08-01,23,pending
DSP-13291,ORD-08124,not_as_described,2026-08-01,6,pending
DSP-13292,ORD-14445,duplicate_charge,2026-08-01,9,pending
DSP-13293,ORD-13339,not_as_described,2026-08-01,4,pending
DSP-13294,ORD-10493,not_as_described,2026-08-01,17,pending
DSP-13295,ORD-01078,item_not_received,2026-08-01,13,pending
DSP-13296,ORD-03230,item_not_received,2026-08-01,16,pending
DSP-13297,ORD-07088,item_not_received,2026-08-01,15,pending
DSP-13298,ORD-13076,unauthorized_transaction,2026-08-01,21,pending
DSP-13299,ORD-08540,item_not_received,2026-08-01,13,pending
DSP-13300,ORD-17328,item_not_received,2026-08-01,24,pending
DSP-13301,ORD-03995,unauthorized_transaction,2026-08-01,11,pending
DSP-13302,ORD-04221,unauthorized_transaction,2026-08-02,10,pending
DSP-13303,ORD-00594,unauthorized_transaction,2026-08-02,20,pending
DSP-13304,ORD-10399,unauthorized_transaction,2026-08-02,12,pending
DSP-13305,ORD-05265,duplicate_charge,2026-08-02,18,pending
DSP-13306,ORD-05517,item_not_received,2026-08-02,8,pending
DSP-13307,ORD-11394,item_not_received,2026-08-02,21,pending
DSP-13308,ORD-01715,unauthorized_transaction,2026-08-02,11,pending
DSP-13309,ORD-00522,unauthorized_transaction,2026-08-02,4,pending
DSP-13310,ORD-18129,item_not_received,2026-08-02,11,pending
DSP-13311,ORD-19234,duplicate_charge,2026-08-02,11,pending
DSP-13312,ORD-09455,unauthorized_transaction,2026-08-02,23,pending
DSP-13313,ORD-02036,unauthorized_transaction,2026-08-02,2,pending
DSP-13314,ORD-02903,item_not_received,2026-08-02,4,pending
DSP-13315,ORD-14491,not_as_described,2026-08-02,19,pending
DSP-13316,ORD-05640,item_not_received,2026-08-02,13,pending
DSP-13317,ORD-16638,item_not_received,2026-08-02,1,pending
DSP-13318,ORD-02091,item_not_received,2026-08-02,14,pending
DSP-13319,ORD-02602,item_not_received,2026-08-02,7,pending
DSP-13320,ORD-06975,not_as_described,2026-08-02,3,pending
DSP-13321,ORD-09183,item_not_received,2026-08-02,17,pending
DSP-13322,ORD-06097,item_not_received,2026-08-02,2,pending
DSP-13323,ORD-10198,duplicate_charge,2026-08-02,13,pending
DSP-13324,ORD-03018,item_not_received,2026-08-02,14,pending
DSP-13325,ORD-10163,item_not_received,2026-08-02,15,pending
DSP-13326,ORD-08926,not_as_described,2026-08-02,10,pending
DSP-13327,ORD-01534,item_not_received,2026-08-02,12,pending
DSP-13328,ORD-09126,not_as_described,2026-08-02,5,pending
DSP-13329,ORD-14958,item_not_received,2026-08-02,4,pending
DSP-13330,ORD-10794,not_as_described,2026-08-02,9,pending
DSP-13331,ORD-00069,not_as_described,2026-08-02,20,pending
DSP-13332,ORD-03325,item_not_received,2026-08-02,6,pending
DSP-13333,ORD-11572,duplicate_charge,2026-08-02,11,pending
DSP-13334,ORD-12023,duplicate_charge,2026-08-02,20,pending
DSP-13335,ORD-13567,item_not_received,2026-08-02,13,pending
DSP-13336,ORD-18750,not_as_described,2026-08-02,16,pending
DSP-13337,ORD-00322,not_as_described,2026-08-02,13,pending
DSP-13338,ORD-03075,unauthorized_transaction,2026-08-02,17,pending
DSP-13339,ORD-01117,unauthorized_transaction,2026-08-02,2,pending
DSP-13340,ORD-04834,duplicate_charge,2026-08-02,19,pending
DSP-13341,ORD-04423,item_not_received,2026-08-02,14,pending
DSP-13342,ORD-13828,not_as_described,2026-08-02,3,pending
DSP-13343,ORD-15259,not_as_described,2026-08-02,11,pending
DSP-13344,ORD-10862,unauthorized_transaction,2026-08-02,9,pending
DSP-13345,ORD-18410,unauthorized_transaction,2026-08-02,22,pending
DSP-13346,ORD-14816,not_as_described,2026-08-02,12,pending
DSP-13347,ORD-05385,unauthorized_transaction,2026-08-02,17,pending
DSP-13348,ORD-16742,not_as_described,2026-08-02,3,pending
DSP-13349,ORD-09093,not_as_described,2026-08-02,5,pending
DSP-13350,ORD-13236,not_as_described,2026-08-02,18,pending
DSP-13351,ORD-06020,duplicate_charge,2026-08-02,15,pending
DSP-13352,ORD-17737,unauthorized_transaction,2026-08-02,8,pending
DSP-13353,ORD-03344,unauthorized_transaction,2026-08-02,3,pending
DSP-13354,ORD-11449,duplicate_charge,2026-08-02,13,pending
DSP-13355,ORD-07655,unauthorized_transaction,2026-08-02,15,pending
DSP-13356,ORD-16474,item_not_received,2026-08-02,8,pending
